"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,8.6,percent,6.7,11.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,12.3,percent,9.8,15.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,9.0,percent,7.1,11.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,9.5,percent,7.2,11.9,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,9.6,percent,7.4,12.0,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,13.7,percent,10.8,17.2,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007901,16.3,percent,12.7,19.9,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,5.3,percent,4.0,7.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,5.9,percent,4.1,7.9,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,7.7,percent,5.9,9.7,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,10.7,percent,8.4,13.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,8.0,percent,6.2,10.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,8.2,percent,6.4,10.4,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,8.0,percent,6.2,10.0,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,10.9,percent,8.5,13.4,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001007903,12.2,percent,9.8,15.0,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001008001,3.3,percent,2.5,4.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001008001,3.7,percent,2.6,5.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001008001,5.0,percent,4.0,6.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
